trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
188,False,"{'a': 0.6, 'e': 0.8119999999999998}",20,0,-53.4432617087533,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
189,False,"{'a': 0.6, 'e': 0.8109999999999998}",20,10,-76.17144657497191,"{0: 5, 1: 1, 2: 2, 3: 1, 4: 1}",1
190,False,"{'a': 0.6, 'e': 0.8099999999999998}",25,0,-86.10841366624084,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
191,False,"{'a': 0.6, 'e': 0.8089999999999998}",25,14,-42.29694403898822,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
192,False,"{'a': 0.6, 'e': 0.8079999999999998}",20,0,-139.5924180881463,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
193,False,"{'a': 0.6, 'e': 0.8069999999999998}",35,0,-144.1664194751666,"{0: 23, 1: 3, 2: 6, 3: 1, 4: 2}",0
194,False,"{'a': 0.6, 'e': 0.8059999999999998}",20,0,4.5104729800192365,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.6, 'e': 0.8049999999999998}",25,14,-14.8520936662731,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
196,False,"{'a': 0.6, 'e': 0.8039999999999998}",20,0,-104.61213895589319,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
197,False,"{'a': 0.6, 'e': 0.8029999999999998}",20,0,-32.201696074105755,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
198,False,"{'a': 0.6, 'e': 0.8019999999999998}",20,0,-74.73623465996835,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
199,False,"{'a': 0.6, 'e': 0.8009999999999998}",20,4,8.391488522812814,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.6, 'e': 0.7999999999999998}",25,5,-39.468191950519255,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
201,False,"{'a': 0.6, 'e': 0.7989999999999998}",20,0,-3.607064243742107,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
202,False,"{'a': 0.6, 'e': 0.7979999999999998}",20,0,-36.33781780604485,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
203,False,"{'a': 0.6, 'e': 0.7969999999999998}",20,0,-157.88393355865793,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
204,False,"{'a': 0.6, 'e': 0.7959999999999998}",20,0,-4.416655322870326,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
205,False,"{'a': 0.6, 'e': 0.7949999999999998}",30,0,-101.28191972547667,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
206,False,"{'a': 0.6, 'e': 0.7939999999999998}",25,0,-78.39771021781533,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
207,False,"{'a': 0.6, 'e': 0.7929999999999998}",25,0,-76.42856678285445,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
208,False,"{'a': 0.6, 'e': 0.7919999999999998}",20,0,-77.06376073689711,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
209,False,"{'a': 0.6, 'e': 0.7909999999999998}",20,0,-52.991111428574996,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
210,False,"{'a': 0.6, 'e': 0.7899999999999998}",20,8,-11.61498670407174,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
211,False,"{'a': 0.6, 'e': 0.7889999999999998}",25,4,-38.165595425513004,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 0}",1
212,False,"{'a': 0.6, 'e': 0.7879999999999998}",20,13,0.9526256287028836,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.6, 'e': 0.7869999999999998}",35,7,-85.15676714816014,"{0: 17, 1: 5, 2: 4, 3: 2, 4: 0}",1
214,False,"{'a': 0.6, 'e': 0.7859999999999998}",25,15,-15.875602547464675,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
215,False,"{'a': 0.6, 'e': 0.7849999999999998}",20,0,-87.98224700383103,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
216,False,"{'a': 0.6, 'e': 0.7839999999999998}",30,0,-179.6212283366861,"{0: 17, 1: 2, 2: 7, 3: 2, 4: 2}",0
217,False,"{'a': 0.6, 'e': 0.7829999999999998}",20,0,-118.11077608262397,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
218,False,"{'a': 0.6, 'e': 0.7819999999999998}",20,0,-98.55443820629394,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
219,False,"{'a': 0.6, 'e': 0.7809999999999998}",25,0,-50.09149978772026,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
220,False,"{'a': 0.6, 'e': 0.7799999999999998}",25,0,-124.82784332200765,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
221,False,"{'a': 0.6, 'e': 0.7789999999999998}",25,0,-172.80341344454718,"{0: 11, 1: 4, 2: 7, 3: 1, 4: 2}",0
222,False,"{'a': 0.6, 'e': 0.7779999999999998}",20,0,-82.54383904843489,"{0: 9, 1: 3, 2: 8, 3: 0, 4: 0}",0
223,False,"{'a': 0.6, 'e': 0.7769999999999998}",30,14,-111.50920565915057,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 2}",1
224,False,"{'a': 0.6, 'e': 0.7759999999999998}",20,0,-55.54499217725125,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
225,False,"{'a': 0.6, 'e': 0.7749999999999998}",20,0,-4.217495323185324,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
226,False,"{'a': 0.6, 'e': 0.7739999999999998}",30,0,-160.41972609528202,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
227,False,"{'a': 0.6, 'e': 0.7729999999999998}",30,0,-110.57266128169618,"{0: 18, 1: 5, 2: 5, 3: 1, 4: 1}",0
228,False,"{'a': 0.6, 'e': 0.7719999999999998}",20,2,-61.38018861737591,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
229,False,"{'a': 0.6, 'e': 0.7709999999999998}",25,10,-50.252827244134934,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
230,False,"{'a': 0.6, 'e': 0.7699999999999998}",30,0,-141.09593983235027,"{0: 21, 1: 0, 2: 5, 3: 2, 4: 2}",0
231,False,"{'a': 0.6, 'e': 0.7689999999999998}",30,22,-21.492873545865592,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
232,False,"{'a': 0.6, 'e': 0.7679999999999998}",20,0,-148.39012279430878,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
233,False,"{'a': 0.6, 'e': 0.7669999999999998}",25,17,5.102625879090317,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.6, 'e': 0.7659999999999998}",20,0,-4.010449670067201,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
235,False,"{'a': 0.6, 'e': 0.7649999999999998}",30,12,-12.800392914944238,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 0}",1
236,False,"{'a': 0.6, 'e': 0.7639999999999998}",20,3,-102.07092788116124,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 2}",1
237,False,"{'a': 0.6, 'e': 0.7629999999999998}",30,0,-114.67797993077801,"{0: 18, 1: 5, 2: 5, 3: 1, 4: 1}",0
238,False,"{'a': 0.6, 'e': 0.7619999999999998}",20,0,-80.94502278497237,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
239,False,"{'a': 0.6, 'e': 0.7609999999999998}",20,5,-77.33232719207929,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 1}",1
240,False,"{'a': 0.6, 'e': 0.7599999999999998}",30,18,-36.971438528018986,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
241,False,"{'a': 0.6, 'e': 0.7589999999999998}",25,0,-88.12536072454917,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
242,False,"{'a': 0.6, 'e': 0.7579999999999998}",25,0,-159.88209309736334,"{0: 10, 1: 8, 2: 5, 3: 0, 4: 2}",0
243,False,"{'a': 0.6, 'e': 0.7569999999999998}",20,0,-152.09421732301163,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
244,False,"{'a': 0.6, 'e': 0.7559999999999998}",35,0,-94.9138513151291,"{0: 25, 1: 2, 2: 6, 3: 1, 4: 1}",0
245,False,"{'a': 0.6, 'e': 0.7549999999999998}",20,6,-50.776318605350056,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 1}",1
246,False,"{'a': 0.6, 'e': 0.7539999999999998}",25,9,2.1096210581400836,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.6, 'e': 0.7529999999999998}",35,3,-43.40213920755096,"{0: 25, 1: 2, 2: 3, 3: 2, 4: 0}",1
248,False,"{'a': 0.6, 'e': 0.7519999999999998}",20,4,-16.123971010470576,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
249,False,"{'a': 0.6, 'e': 0.7509999999999998}",20,8,-45.59874599817837,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
250,False,"{'a': 0.6, 'e': 0.7499999999999998}",20,13,-11.557614339240923,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
251,False,"{'a': 0.6, 'e': 0.7489999999999998}",25,16,-6.405109983551423,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.6, 'e': 0.7479999999999998}",20,0,-29.680593785361324,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
253,False,"{'a': 0.6, 'e': 0.7469999999999998}",20,11,-16.38723138875487,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
254,False,"{'a': 0.6, 'e': 0.7459999999999998}",30,0,-99.99486173948553,"{0: 18, 1: 7, 2: 3, 3: 1, 4: 1}",0
255,False,"{'a': 0.6, 'e': 0.7449999999999998}",20,15,9.192006710156729,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.6, 'e': 0.7439999999999998}",20,0,-113.5198746206565,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
257,False,"{'a': 0.6, 'e': 0.7429999999999998}",20,5,-68.4852110701941,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 1}",1
258,False,"{'a': 0.6, 'e': 0.7419999999999998}",25,0,-77.96672686056654,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
259,False,"{'a': 0.6, 'e': 0.7409999999999998}",25,0,-84.67688596665441,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",0
260,False,"{'a': 0.6, 'e': 0.7399999999999998}",25,0,-13.434879850497612,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
261,False,"{'a': 0.6, 'e': 0.7389999999999998}",30,12,-54.536134584508886,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
262,False,"{'a': 0.6, 'e': 0.7379999999999998}",20,0,-95.86465927587277,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
263,False,"{'a': 0.6, 'e': 0.7369999999999998}",20,0,-44.69571864453918,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",1
264,False,"{'a': 0.6, 'e': 0.7359999999999998}",20,0,-98.67806708988556,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
265,False,"{'a': 0.6, 'e': 0.7349999999999998}",20,0,-54.8263324029476,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
266,False,"{'a': 0.6, 'e': 0.7339999999999998}",25,20,8.985883047053076,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.6, 'e': 0.7329999999999998}",20,12,-11.457514082892878,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
268,False,"{'a': 0.6, 'e': 0.7319999999999998}",30,0,-45.082121348843486,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
269,False,"{'a': 0.6, 'e': 0.7309999999999998}",25,0,-184.77918098029858,"{0: 12, 1: 2, 2: 7, 3: 2, 4: 2}",0
270,False,"{'a': 0.6, 'e': 0.7299999999999998}",20,14,2.316497464212918,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.6, 'e': 0.7289999999999998}",35,0,-111.23305477886598,"{0: 25, 1: 2, 2: 5, 3: 2, 4: 1}",0
272,False,"{'a': 0.6, 'e': 0.7279999999999998}",25,0,-82.14146472869493,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
273,False,"{'a': 0.6, 'e': 0.7269999999999998}",25,2,-134.69326566442334,"{0: 13, 1: 4, 2: 3, 3: 1, 4: 2}",1
274,False,"{'a': 0.6, 'e': 0.7259999999999998}",25,0,-57.27734507767817,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
275,False,"{'a': 0.6, 'e': 0.7249999999999998}",30,0,-176.96407710546347,"{0: 19, 1: 1, 2: 6, 3: 1, 4: 3}",0
276,False,"{'a': 0.6, 'e': 0.7239999999999998}",20,0,-18.97383919733204,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
277,False,"{'a': 0.6, 'e': 0.7229999999999998}",20,0,-83.66858487777208,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
278,False,"{'a': 0.6, 'e': 0.7219999999999998}",20,0,-107.01153399157621,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
279,False,"{'a': 0.6, 'e': 0.7209999999999998}",25,0,-44.998657558940586,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
280,False,"{'a': 0.6, 'e': 0.7199999999999998}",30,4,-156.52974378442894,"{0: 18, 1: 2, 2: 1, 3: 2, 4: 3}",1
281,False,"{'a': 0.6, 'e': 0.7189999999999998}",20,0,-126.54689939188093,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
282,False,"{'a': 0.6, 'e': 0.7179999999999997}",25,0,-18.103211372340425,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
283,False,"{'a': 0.6, 'e': 0.7169999999999997}",25,0,-118.8753404120734,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
284,False,"{'a': 0.6, 'e': 0.7159999999999997}",30,15,-60.59130706104966,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 1}",1
285,False,"{'a': 0.6, 'e': 0.7149999999999997}",20,0,-162.04528442581554,"{0: 9, 1: 2, 2: 4, 3: 4, 4: 1}",0
286,False,"{'a': 0.6, 'e': 0.7139999999999997}",20,0,-42.11948355020688,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
287,False,"{'a': 0.6, 'e': 0.7129999999999997}",25,1,-8.142450496755417,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
288,False,"{'a': 0.6, 'e': 0.7119999999999997}",35,0,-102.86835068334378,"{0: 24, 1: 4, 2: 5, 3: 1, 4: 1}",0
289,False,"{'a': 0.6, 'e': 0.7109999999999997}",20,0,-83.50499416720923,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
290,False,"{'a': 0.6, 'e': 0.7099999999999997}",20,6,-47.602102995534686,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 0}",1
291,False,"{'a': 0.6, 'e': 0.7089999999999997}",25,14,-42.89370525132841,"{0: 5, 1: 2, 2: 4, 3: 0, 4: 0}",1
292,False,"{'a': 0.6, 'e': 0.7079999999999997}",20,0,-38.61255463129344,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
293,False,"{'a': 0.6, 'e': 0.7069999999999997}",25,2,-80.96590193049721,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 2}",1
294,False,"{'a': 0.6, 'e': 0.7059999999999997}",30,4,-94.77247579037703,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 1}",1
295,False,"{'a': 0.6, 'e': 0.7049999999999997}",20,0,-86.77181436093043,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
296,False,"{'a': 0.6, 'e': 0.7039999999999997}",20,13,0.8106866627588802,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.6, 'e': 0.7029999999999997}",25,0,-27.471862466525934,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
298,False,"{'a': 0.6, 'e': 0.7019999999999997}",20,0,-32.194458569963835,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
299,False,"{'a': 0.6, 'e': 0.7009999999999997}",20,0,-10.192069349154481,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
300,False,"{'a': 0.6, 'e': 0.6999999999999997}",25,0,-95.65338941917615,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
301,False,"{'a': 0.6, 'e': 0.6989999999999997}",20,0,-80.29364383824827,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
302,False,"{'a': 0.6, 'e': 0.6979999999999997}",25,0,-41.65902907802251,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
303,False,"{'a': 0.6, 'e': 0.6969999999999997}",25,3,-62.55107017957098,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 0}",1
304,False,"{'a': 0.6, 'e': 0.6959999999999997}",20,0,-42.79630576733672,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
305,False,"{'a': 0.6, 'e': 0.6949999999999997}",20,0,-77.15158901801118,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
306,False,"{'a': 0.6, 'e': 0.6939999999999997}",20,5,-49.595442292140156,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 1}",1
307,False,"{'a': 0.6, 'e': 0.6929999999999997}",25,13,-33.08039521946408,"{0: 9, 1: 0, 2: 1, 3: 2, 4: 0}",1
308,False,"{'a': 0.6, 'e': 0.6919999999999997}",20,0,-33.058344682106714,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
309,False,"{'a': 0.6, 'e': 0.6909999999999997}",35,0,-170.4319015516123,"{0: 22, 1: 0, 2: 8, 3: 4, 4: 1}",0
310,False,"{'a': 0.6, 'e': 0.6899999999999997}",25,12,5.002959737965025,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.6, 'e': 0.6889999999999997}",20,0,-85.59010907523763,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
312,False,"{'a': 0.6, 'e': 0.6879999999999997}",30,20,-12.500321688447695,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
313,False,"{'a': 0.6, 'e': 0.6869999999999997}",20,0,-38.27113348557362,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
314,False,"{'a': 0.6, 'e': 0.6859999999999997}",25,2,-16.883914336053493,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
315,False,"{'a': 0.6, 'e': 0.6849999999999997}",30,0,-172.4693360534573,"{0: 19, 1: 1, 2: 5, 3: 3, 4: 2}",0
316,False,"{'a': 0.6, 'e': 0.6839999999999997}",20,6,-52.443586748804115,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
317,False,"{'a': 0.6, 'e': 0.6829999999999997}",20,0,-7.629247696733699,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
318,False,"{'a': 0.6, 'e': 0.6819999999999997}",25,0,-30.418999794660373,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
319,False,"{'a': 0.6, 'e': 0.6809999999999997}",20,0,-116.78739660850577,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
320,False,"{'a': 0.6, 'e': 0.6799999999999997}",20,0,-46.39763845203851,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
321,False,"{'a': 0.6, 'e': 0.6789999999999997}",30,11,-36.53376122415114,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 0}",1
322,False,"{'a': 0.6, 'e': 0.6779999999999997}",20,0,-39.543359362630135,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
323,False,"{'a': 0.6, 'e': 0.6769999999999997}",25,0,-48.58143211082943,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
324,False,"{'a': 0.6, 'e': 0.6759999999999997}",35,20,-7.773416396719798,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
325,False,"{'a': 0.6, 'e': 0.6749999999999997}",20,0,-77.7509904646949,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
326,False,"{'a': 0.6, 'e': 0.6739999999999997}",30,12,-108.81991938940739,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 3}",1
327,False,"{'a': 0.6, 'e': 0.6729999999999997}",20,0,-110.30378732960843,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
328,False,"{'a': 0.6, 'e': 0.6719999999999997}",20,8,-35.11482633357498,"{0: 9, 1: 0, 2: 1, 3: 2, 4: 0}",1
329,False,"{'a': 0.6, 'e': 0.6709999999999997}",25,0,-96.45838554578995,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
330,False,"{'a': 0.6, 'e': 0.6699999999999997}",20,0,-77.42771068643972,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
331,False,"{'a': 0.6, 'e': 0.6689999999999997}",30,0,-82.05884684891554,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",1
332,False,"{'a': 0.6, 'e': 0.6679999999999997}",30,7,-98.84799946644856,"{0: 16, 1: 3, 2: 1, 3: 1, 4: 2}",1
333,False,"{'a': 0.6, 'e': 0.6669999999999997}",25,0,-22.473935199985405,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
334,False,"{'a': 0.6, 'e': 0.6659999999999997}",20,0,-60.73110527763497,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
335,False,"{'a': 0.6, 'e': 0.6649999999999997}",30,16,-78.91512758447914,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 1}",1
336,False,"{'a': 0.6, 'e': 0.6639999999999997}",25,0,-81.03627595935762,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
337,False,"{'a': 0.6, 'e': 0.6629999999999997}",25,13,-58.95446234953021,"{0: 7, 1: 0, 2: 3, 3: 2, 4: 0}",1
338,False,"{'a': 0.6, 'e': 0.6619999999999997}",25,16,-44.35453388624136,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 1}",1
339,False,"{'a': 0.6, 'e': 0.6609999999999997}",25,0,-152.0234908366537,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
340,False,"{'a': 0.6, 'e': 0.6599999999999997}",35,16,-48.94395006399122,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 0}",1
341,False,"{'a': 0.6, 'e': 0.6589999999999997}",20,0,-51.17596840839175,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
342,False,"{'a': 0.6, 'e': 0.6579999999999997}",20,0,-57.28166989736353,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
343,False,"{'a': 0.6, 'e': 0.6569999999999997}",25,16,-7.5338537071157194,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.6, 'e': 0.6559999999999997}",20,5,-17.689906584266563,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
345,False,"{'a': 0.6, 'e': 0.6549999999999997}",25,9,4.974904226800316,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
346,False,"{'a': 0.6, 'e': 0.6539999999999997}",20,0,-22.83448752134349,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
347,False,"{'a': 0.6, 'e': 0.6529999999999997}",25,9,-40.00989663826719,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 0}",1
348,False,"{'a': 0.6, 'e': 0.6519999999999997}",25,2,-84.07254537402433,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 1}",1
349,False,"{'a': 0.6, 'e': 0.6509999999999997}",20,0,-130.52673015361376,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
350,False,"{'a': 0.6, 'e': 0.6499999999999997}",25,0,-59.57008681000909,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
351,False,"{'a': 0.6, 'e': 0.6489999999999997}",20,0,-65.0991526051828,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
352,False,"{'a': 0.6, 'e': 0.6479999999999997}",20,0,-78.52529883721911,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
353,False,"{'a': 0.6, 'e': 0.6469999999999997}",20,0,-58.97561657469564,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
354,False,"{'a': 0.6, 'e': 0.6459999999999997}",20,10,8.354894900646883,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.6, 'e': 0.6449999999999997}",25,0,-55.50250267495969,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
356,False,"{'a': 0.6, 'e': 0.6439999999999997}",20,0,-83.20043564475354,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
357,False,"{'a': 0.6, 'e': 0.6429999999999997}",25,0,-140.15102357297988,"{0: 14, 1: 0, 2: 8, 3: 2, 4: 1}",0
358,False,"{'a': 0.6, 'e': 0.6419999999999997}",25,0,-117.78253360358322,"{0: 18, 1: 4, 2: 0, 3: 0, 4: 3}",0
359,False,"{'a': 0.6, 'e': 0.6409999999999997}",20,7,-36.083304855489374,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
360,False,"{'a': 0.6, 'e': 0.6399999999999997}",20,10,-3.3773264248175745,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
361,False,"{'a': 0.6, 'e': 0.6389999999999997}",25,0,-10.022039469800573,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
362,False,"{'a': 0.6, 'e': 0.6379999999999997}",20,0,-11.93706376993044,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
363,False,"{'a': 0.6, 'e': 0.6369999999999997}",20,0,-76.3854115248001,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
364,False,"{'a': 0.6, 'e': 0.6359999999999997}",25,0,-92.08325012234295,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
365,False,"{'a': 0.6, 'e': 0.6349999999999997}",25,0,-15.702062772809873,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
366,False,"{'a': 0.6, 'e': 0.6339999999999997}",20,10,-2.92953955622723,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
367,False,"{'a': 0.6, 'e': 0.6329999999999997}",30,0,-36.58017592984402,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
368,False,"{'a': 0.6, 'e': 0.6319999999999997}",20,0,-116.04751040384807,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
369,False,"{'a': 0.6, 'e': 0.6309999999999997}",25,0,-14.968725790935649,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
370,False,"{'a': 0.6, 'e': 0.6299999999999997}",20,12,0.9692294708116551,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
